pmid,year,human,animal,mol_cell,research
34010628,2021,0.0,1.0,0.0,True
34011153,2021,0.0,0.4,0.6,True
34011573,2021,1.0,0.0,0.0,True
34011832,2021,1.0,0.0,0.0,True
34012109,2022,0.0,0.5,0.5,True
34012454,2021,0.125,0.0,0.875,True
34012620,2021,1.0,0.0,0.0,True
34013094,2021,1.0,0.0,0.0,True
34013136,2021,0.0,0.5,0.5,True
34013212,2021,0.0,0.6,0.4,True
34013260,2021,0.0,0.0,1.0,True
34013270,2021,0.5,0.0,0.5,True
34013272,2021,0.0,0.0,1.0,True
34013274,2021,0.14285714285714285,0.14285714285714285,0.7142857142857143,True
34013280,2021,0.6666666666666666,0.0,0.3333333333333333,True
34013300,2021,0.5,0.0,0.5,True
34013335,2021,0.75,0.25,0.0,True
34013833,2021,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
34013842,2021,0.16666666666666666,0.5,0.3333333333333333,True
34013862,2021,0.6666666666666666,0.0,0.3333333333333333,True
34013879,2021,0.5,0.0,0.5,True
34014263,2021,1.0,0.0,0.0,True
34014767,2021,0.25,0.75,0.0,True
34014917,2021,0.0,0.25,0.75,True
34014933,2021,0.5,0.5,0.0,True
34014961,2021,1.0,0.0,0.0,True
34015078,2021,1.0,0.0,0.0,True
34015244,2021,1.0,0.0,0.0,True
34015362,2021,0.16666666666666666,0.5,0.3333333333333333,True
34015609,2021,0.9,0.0,0.1,True
34016977,2021,0.2,0.2,0.6,True
34017984,2022,0.6666666666666666,0.3333333333333333,0.0,True
34019630,2021,0.6666666666666666,0.0,0.3333333333333333,True
34019669,2021,0.0,0.2,0.8,True
34019708,2021,1.0,0.0,0.0,True
34019795,2021,0.1111111111111111,0.2222222222222222,0.6666666666666666,True
34019899,2021,1.0,0.0,0.0,True
34020444,2021,1.0,0.0,0.0,True
34020817,2021,0.0,0.0,1.0,True
34021380,2021,0.0,1.0,0.0,True
34021930,2021,0.16666666666666666,0.0,0.8333333333333334,True
34022132,2021,0.3333333333333333,0.0,0.6666666666666666,True
34022824,2021,1.0,0.0,0.0,True
34022900,2021,1.0,0.0,0.0,True
34023184,2021,1.0,0.0,0.0,True
34023269,2021,1.0,0.0,0.0,True
34023277,2021,1.0,0.0,0.0,True
34023384,2021,0.08333333333333333,0.3333333333333333,0.5833333333333334,True
34023896,2021,0.0,0.0,1.0,True
34024018,2022,1.0,0.0,0.0,True
34024280,2021,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
34024757,2021,1.0,0.0,0.0,True
34025670,2021,0.3333333333333333,0.0,0.6666666666666666,True
34026202,2021,0.75,0.0,0.25,True
34027407,2021,1.0,0.0,0.0,True
34027894,2021,1.0,0.0,0.0,True
34027896,2021,0.0,0.6,0.4,True
34028251,2021,0.0,0.0,1.0,True
34028346,2021,0.0,0.0,0.0,True
34028713,2021,1.0,0.0,0.0,True
34028721,2021,0.0,0.2857142857142857,0.7142857142857143,True
34028725,2021,0.3333333333333333,0.0,0.6666666666666666,True
34029142,2021,0.0,1.0,0.0,True
34030059,2021,1.0,0.0,0.0,True
34030585,2021,1.0,0.0,0.0,True
34030732,2021,0.0,0.0,0.0,True
34031242,2021,0.2,0.0,0.8,True
34031380,2021,0.3333333333333333,0.0,0.6666666666666666,True
34031488,2021,0.125,0.25,0.625,True
34031659,2021,0.0,0.0,1.0,True
34031795,2021,1.0,0.0,0.0,True
34033255,2021,0.6,0.4,0.0,True
34033261,2021,0.0,0.6666666666666666,0.3333333333333333,True
34033658,2021,0.0,1.0,0.0,True
34033842,2022,1.0,0.0,0.0,True
34033914,2021,1.0,0.0,0.0,True
34033968,2021,0.16666666666666666,0.3333333333333333,0.5,True
34033972,2021,0.6666666666666666,0.0,0.3333333333333333,True
34034815,2021,0.5,0.0,0.5,True
34035174,2021,0.0,0.25,0.75,True
34035177,2021,0.2,0.2,0.6,True
34035477,2021,0.5,0.0,0.5,True
34035881,2021,0.5,0.0,0.5,False
34036187,2021,0.4,0.0,0.6,True
34036237,2021,1.0,0.0,0.0,True
34036345,2021,0.36363636363636365,0.2727272727272727,0.36363636363636365,True
34037668,2021,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
34037670,2021,0.0,0.3333333333333333,0.6666666666666666,True
34037709,2021,1.0,0.0,0.0,True
34038035,2021,1.0,0.0,0.0,True
34038132,2021,0.0,0.6666666666666666,0.3333333333333333,True
34038417,2021,0.08333333333333333,0.3333333333333333,0.5833333333333334,True
34038541,2021,0.5,0.0,0.5,True
34038674,2021,1.0,0.0,0.0,True
34038711,2021,0.0,0.7142857142857143,0.2857142857142857,True
34038737,2021,0.5,0.0,0.5,True
34038741,2021,0.1111111111111111,0.0,0.8888888888888888,True
34038935,2021,0.8,0.0,0.2,True
34039022,2021,1.0,0.0,0.0,True
34039276,2021,1.0,0.0,0.0,True
34039309,2021,0.8333333333333334,0.0,0.16666666666666666,True
34039392,2021,0.14285714285714285,0.42857142857142855,0.42857142857142855,True
34039612,2021,0.42857142857142855,0.0,0.5714285714285714,True
34039638,2021,0.0,0.6666666666666666,0.3333333333333333,True
34039759,2021,0.6,0.0,0.4,True
34039897,2021,1.0,0.0,0.0,True
34040161,2022,1.0,0.0,0.0,True
34040189,2021,0.3333333333333333,0.6666666666666666,0.0,True
34040190,2021,0.5,0.0,0.5,True
34040193,2021,1.0,0.0,0.0,True
34040256,2021,1.0,0.0,0.0,True
34040259,2021,0.0,0.6666666666666666,0.3333333333333333,True
34041264,2021,0.0,0.0,1.0,True
34041472,2021,0.0,0.0,1.0,True
34041478,2021,1.0,0.0,0.0,True
34042046,2021,0.0,0.4,0.6,True
34042535,2021,1.0,0.0,0.0,True
34042586,2021,0.0,0.6666666666666666,0.3333333333333333,True
34043268,2021,0.0,0.6666666666666666,0.3333333333333333,True
34043628,2021,1.0,0.0,0.0,True
34043713,2021,1.0,0.0,0.0,True
34043799,2022,1.0,0.0,0.0,True
34043959,2021,0.1111111111111111,0.3333333333333333,0.5555555555555556,True
34044591,2021,0.2,0.2,0.6,True
34045232,2021,0.125,0.375,0.5,True
34046681,2021,0.8333333333333334,0.0,0.16666666666666666,True
34046930,2021,1.0,0.0,0.0,True
34047186,2021,1.0,0.0,0.0,True
34048235,2021,0.0,0.0,1.0,True
34048573,2021,0.0,1.0,0.0,True
34048594,2021,0.8333333333333334,0.0,0.16666666666666666,True
34048701,2021,1.0,0.0,0.0,True
34048882,2021,0.3333333333333333,0.0,0.6666666666666666,True
34049209,2021,1.0,0.0,0.0,True
34049357,2021,1.0,0.0,0.0,True
34049395,2022,1.0,0.0,0.0,True
34049974,2021,0.5,0.0,0.5,True
34050002,2021,0.14285714285714285,0.0,0.8571428571428571,True
34050024,2021,0.0,0.6666666666666666,0.3333333333333333,True
34050141,2021,0.5,0.3125,0.1875,True
34050173,2021,0.2,0.6,0.2,True
34050261,2021,1.0,0.0,0.0,True
34050321,2021,0.3333333333333333,0.6666666666666666,0.0,True
34050697,2021,0.5,0.0,0.5,True
34050748,2021,1.0,0.0,0.0,True
34051093,2021,1.0,0.0,0.0,True
34051448,2021,0.5,0.0,0.5,True
34052834,2021,1.0,0.0,0.0,True
34053848,2021,0.5,0.0,0.5,True
34054601,2021,0.75,0.25,0.0,True
34054809,2021,0.0,0.6666666666666666,0.3333333333333333,True
34054848,2021,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
34055569,2021,1.0,0.0,0.0,True
34055777,2021,0.14285714285714285,0.14285714285714285,0.7142857142857143,True
34056628,2021,0.1111111111111111,0.3333333333333333,0.5555555555555556,True
34056709,2021,0.25,0.0,0.75,True
34058008,2021,0.6666666666666666,0.0,0.3333333333333333,True
34058014,2021,1.0,0.0,0.0,True
34058714,2021,0.0,0.0,0.0,True
34059739,2021,0.5,0.0,0.5,True
34059824,2021,0.75,0.0,0.25,True
34059833,2021,1.0,0.0,0.0,True
34059901,2021,1.0,0.0,0.0,False
34060094,2021,1.0,0.0,0.0,True
34060104,2021,0.0,1.0,0.0,True
34060361,2022,1.0,0.0,0.0,True
34060489,2021,0.0,0.8,0.2,True
34060868,2021,0.0,0.0,0.0,True
34060869,2021,0.0,1.0,0.0,True
34061031,2021,0.0,0.0,1.0,True
34061827,2021,1.0,0.0,0.0,True
34062334,2021,0.0,0.0,1.0,True
34062395,2021,0.75,0.0,0.25,True
34062858,2021,0.0,0.0,1.0,True
34063570,2021,0.3333333333333333,0.0,0.6666666666666666,True
34064790,2021,1.0,0.0,0.0,True
34065548,2021,0.0,0.2222222222222222,0.7777777777777778,True
34065987,2021,0.2,0.4,0.4,True
34065996,2021,0.125,0.375,0.5,True
34066049,2021,1.0,0.0,0.0,True
34067034,2021,0.0,0.0,0.0,True
34070626,2021,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
34070849,2021,0.6666666666666666,0.3333333333333333,0.0,True
34070911,2021,0.0,1.0,0.0,True
34071874,2021,1.0,0.0,0.0,True
34071938,2021,0.3333333333333333,0.0,0.6666666666666666,True
34072112,2021,0.0,1.0,0.0,True
34072604,2021,0.14285714285714285,0.14285714285714285,0.7142857142857143,True
34072628,2021,0.0,0.0,1.0,True
34073304,2021,1.0,0.0,0.0,True
34074611,2022,1.0,0.0,0.0,True
34074746,2021,0.0,0.3333333333333333,0.6666666666666666,True
34075056,2021,0.0,0.0,0.0,True
34075120,2021,0.0,0.5,0.5,True
34075375,2021,0.25,0.25,0.5,True
34075385,2021,0.5,0.0,0.5,True
34075392,2021,1.0,0.0,0.0,True
34075613,2022,0.0,1.0,0.0,True
34076298,2021,0.5,0.0,0.5,True
34076427,2021,0.0,1.0,0.0,True
34076480,2021,0.0,0.0,1.0,True
34076488,2021,0.0,0.16666666666666666,0.8333333333333334,True
34076503,2021,1.0,0.0,0.0,True
34077540,2022,0.2,0.4,0.4,True
34077687,2021,0.0,1.0,0.0,True
34077736,2021,0.16666666666666666,0.5,0.3333333333333333,True
34077937,2021,1.0,0.0,0.0,True
34078750,2021,0.0,0.6666666666666666,0.3333333333333333,True
34078879,2021,0.0,0.6666666666666666,0.3333333333333333,True
34079039,2021,0.25,0.0,0.75,True
34079130,2021,0.25,0.5,0.25,True
34079548,2021,0.42857142857142855,0.0,0.5714285714285714,True
34079627,2021,1.0,0.0,0.0,True
34079794,2021,1.0,0.0,0.0,True
34079928,2021,0.0,0.0,1.0,True
34080253,2021,1.0,0.0,0.0,True
34080553,2021,0.5,0.0,0.5,True
34080585,2021,1.0,0.0,0.0,True
34081128,2021,0.4,0.6,0.0,True
34081146,2021,0.5,0.5,0.0,True
34081700,2021,0.2857142857142857,0.42857142857142855,0.2857142857142857,True
34081913,2021,0.5,0.14285714285714285,0.35714285714285715,True
34082753,2021,0.0,0.5714285714285714,0.42857142857142855,True
34082785,2021,0.0,0.42857142857142855,0.5714285714285714,True
34083229,2021,0.2,0.4,0.4,True
34083252,2021,0.0,0.09090909090909091,0.9090909090909091,True
34083262,2021,1.0,0.0,0.0,True
34083381,2021,0.0,0.6666666666666666,0.3333333333333333,True
34083435,2021,0.5714285714285714,0.0,0.42857142857142855,True
34083449,2021,0.0,0.25,0.75,True
34083484,2021,0.0,0.4,0.6,True
34083495,2021,0.6666666666666666,0.0,0.3333333333333333,True
34084151,2021,1.0,0.0,0.0,True
34084490,2021,1.0,0.0,0.0,True
34084591,2021,0.3333333333333333,0.0,0.6666666666666666,True
34085060,2021,0.2,0.6,0.2,True
34085228,2021,0.2,0.0,0.8,True
34086012,2021,1.0,0.0,0.0,True
34086271,2021,0.0,0.0,1.0,True
34086483,2021,1.0,0.0,0.0,True
34086648,2021,1.0,0.0,0.0,True
34086728,2021,1.0,0.0,0.0,True
34086743,2021,0.1111111111111111,0.2222222222222222,0.6666666666666666,True
34086784,2021,1.0,0.0,0.0,True
34086838,2021,0.25,0.5,0.25,True
34086845,2022,1.0,0.0,0.0,True
34087103,2021,0.1,0.3,0.6,True
34087234,2021,0.125,0.375,0.5,True
34087243,2022,0.8,0.0,0.2,True
34087985,2021,0.5,0.0,0.5,True
34087995,2021,0.6666666666666666,0.0,0.3333333333333333,True
34088014,2021,0.5,0.0,0.5,True
34088363,2021,0.0,1.0,0.0,True
34088695,2021,1.0,0.0,0.0,True
34088742,2021,0.0,0.4444444444444444,0.5555555555555556,True
34088771,2022,1.0,0.0,0.0,True
34088830,2021,0.25,0.0,0.75,True
34088841,2021,0.0,0.6666666666666666,0.3333333333333333,True
34088846,2021,0.5,0.0,0.5,True
34088875,2021,0.75,0.0,0.25,True
34088893,2021,0.2857142857142857,0.14285714285714285,0.5714285714285714,True
34089216,2021,0.1111111111111111,0.0,0.8888888888888888,True
34089226,2021,1.0,0.0,0.0,True
34089610,2021,0.8571428571428571,0.0,0.14285714285714285,True
34089740,2021,1.0,0.0,0.0,True
34089750,2022,0.5,0.0,0.5,True
34090438,2021,0.0,0.5,0.5,True
34090518,2021,0.5,0.0,0.5,True
34091063,2021,0.0,0.6666666666666666,0.3333333333333333,True
34091768,2021,1.0,0.0,0.0,True
34092254,2021,0.5,0.0,0.5,True
34093666,2021,0.0,0.0,1.0,True
34095712,2021,0.8571428571428571,0.0,0.14285714285714285,True
34096581,2021,1.0,0.0,0.0,True
34096589,2021,0.16666666666666666,0.0,0.8333333333333334,True
34097045,2021,1.0,0.0,0.0,True
34097071,2021,1.0,0.0,0.0,True
34097448,2021,1.0,0.0,0.0,False
34097506,2021,0.125,0.5,0.375,True
34098250,2021,0.5,0.0,0.5,True
34098567,2021,0.16666666666666666,0.6666666666666666,0.16666666666666666,True
34099001,2021,0.625,0.25,0.125,True
34099511,2021,1.0,0.0,0.0,True
34099579,2021,0.0,1.0,0.0,True
34099644,2021,0.2,0.6,0.2,True
34099646,2021,0.8333333333333334,0.16666666666666666,0.0,True
34099648,2021,1.0,0.0,0.0,True
34099679,2021,0.16666666666666666,0.5,0.3333333333333333,True
34099922,2021,1.0,0.0,0.0,True
34100010,2021,1.0,0.0,0.0,True
34100027,2021,0.3333333333333333,0.0,0.6666666666666666,True
34100382,2021,0.25,0.0,0.75,True
34100901,2021,0.0,0.0,1.0,True
34101481,2021,1.0,0.0,0.0,True
34101486,2021,0.25,0.0,0.75,True
34101729,2021,0.25,0.5,0.25,True
34101947,2021,0.0,0.6666666666666666,0.3333333333333333,True
34102002,2021,0.0,0.5,0.5,True
34102107,2021,0.25,0.0,0.75,True
34102611,2021,0.125,0.0,0.875,True
34102835,2021,0.0,0.0,0.0,True
34103343,2021,1.0,0.0,0.0,True
34103377,2021,1.0,0.0,0.0,True
34103496,2021,0.25,0.0,0.75,True
34103502,2021,0.0,0.25,0.75,True
34103546,2021,0.0,0.4,0.6,True
34103600,2021,1.0,0.0,0.0,True
34103601,2021,0.0,1.0,0.0,True
34103643,2021,0.8,0.2,0.0,True
34103707,2021,1.0,0.0,0.0,True
34104639,2021,1.0,0.0,0.0,True
34104865,2021,1.0,0.0,0.0,True
34105192,2021,1.0,0.0,0.0,True
34105701,2021,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
34105708,2021,1.0,0.0,0.0,True
34105804,2021,0.5,0.5,0.0,True
34105807,2021,1.0,0.0,0.0,True
34105995,2021,0.2,0.0,0.8,True
34106490,2021,1.0,0.0,0.0,True
34106920,2021,0.0,0.5,0.5,True
34107255,2021,1.0,0.0,0.0,True
34107523,2021,1.0,0.0,0.0,True
34107771,2022,0.5,0.0,0.5,True
34108246,2021,0.14285714285714285,0.42857142857142855,0.42857142857142855,True
34108259,2021,0.0,0.42857142857142855,0.5714285714285714,True
34108512,2021,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
34108514,2021,0.14285714285714285,0.5714285714285714,0.2857142857142857,True
34108873,2021,0.0,0.6,0.4,True
34110438,2021,1.0,0.0,0.0,True
34110584,2022,1.0,0.0,0.0,True
34110797,2021,1.0,0.0,0.0,True
34111122,2021,1.0,0.0,0.0,True
34111268,2021,1.0,0.0,0.0,True
34111271,2021,0.5,0.0,0.5,False
34111372,2021,1.0,0.0,0.0,False
34111408,2021,0.125,0.0,0.875,True
34112056,2021,0.14285714285714285,0.42857142857142855,0.42857142857142855,True
34112176,2021,1.0,0.0,0.0,True
34112224,2021,0.16666666666666666,0.6666666666666666,0.16666666666666666,True
34112784,2021,0.1111111111111111,0.2222222222222222,0.6666666666666666,True
34112787,2021,0.0,0.5,0.5,True
34113010,2021,0.3333333333333333,0.0,0.6666666666666666,True
34113810,2021,0.0,0.0,1.0,True
34114309,2022,1.0,0.0,0.0,True
34114613,2021,1.0,0.0,0.0,True
34115614,2021,0.8571428571428571,0.0,0.14285714285714285,True
34115967,2021,1.0,0.0,0.0,True
34116030,2021,0.1111111111111111,0.3333333333333333,0.5555555555555556,True
34116134,2021,1.0,0.0,0.0,True
34116956,2021,0.5,0.0,0.5,True
34117112,2021,1.0,0.0,0.0,True
34117260,2021,1.0,0.0,0.0,True
34117323,2021,0.16666666666666666,0.6666666666666666,0.16666666666666666,True
34117572,2022,1.0,0.0,0.0,True
34117573,2022,1.0,0.0,0.0,True
34117578,2022,1.0,0.0,0.0,True
34117759,2021,0.5,0.0,0.5,True
34118612,2021,0.09090909090909091,0.18181818181818182,0.7272727272727273,True
34120091,2021,0.8,0.0,0.2,True
34120579,2021,0.16666666666666666,0.5,0.3333333333333333,True
34121594,2021,1.0,0.0,0.0,True
34122445,2021,0.14285714285714285,0.5714285714285714,0.2857142857142857,True
34123014,2020,0.0,0.0,1.0,True
34123272,2020,0.6666666666666666,0.3333333333333333,0.0,True
34123785,2021,0.14285714285714285,0.0,0.8571428571428571,True
34124698,2021,1.0,0.0,0.0,True
34124783,2021,0.25,0.5,0.25,True
34124796,2021,1.0,0.0,0.0,True
34125442,2021,1.0,0.0,0.0,True
34125573,2021,0.75,0.0,0.25,True
34125574,2021,0.6666666666666666,0.0,0.3333333333333333,True
34125832,2021,0.6666666666666666,0.0,0.3333333333333333,True
34126128,2021,1.0,0.0,0.0,True
34126294,2021,1.0,0.0,0.0,True
34127301,2021,1.0,0.0,0.0,True
34127548,2021,0.0,0.75,0.25,True
34127579,2021,1.0,0.0,0.0,True
34127801,2022,0.75,0.0,0.25,True
34127980,2021,0.0,0.0,1.0,True
34128205,2022,0.25,0.0,0.75,True
34128464,2021,1.0,0.0,0.0,True
34128693,2021,0.2857142857142857,0.2857142857142857,0.42857142857142855,True
34128970,2022,0.5,0.0,0.5,True
34129058,2021,0.0,0.625,0.375,True
34129817,2021,0.1111111111111111,0.0,0.8888888888888888,True
34129837,2021,0.2857142857142857,0.0,0.7142857142857143,True
34130033,2021,1.0,0.0,0.0,True
34130911,2021,1.0,0.0,0.0,True
34131117,2021,0.2,0.0,0.8,True
34131120,2021,0.1,0.4,0.5,True
34132175,2021,1.0,0.0,0.0,True
34132583,2021,0.3333333333333333,0.6666666666666666,0.0,True
34132755,2021,0.0,0.0,0.0,True
34132951,2022,1.0,0.0,0.0,True
34133313,2021,1.0,0.0,0.0,True
34133756,2021,0.0,0.2727272727272727,0.7272727272727273,True
34133774,2021,0.75,0.0,0.25,True
34133940,2021,0.09090909090909091,0.18181818181818182,0.7272727272727273,True
34134087,2021,1.0,0.0,0.0,True
34134146,2022,0.6666666666666666,0.0,0.3333333333333333,True
34134696,2021,1.0,0.0,0.0,True
34135108,2021,0.25,0.5,0.25,True
34135355,2021,0.0,0.0,1.0,True
34135472,2021,1.0,0.0,0.0,True
34135785,2021,0.3333333333333333,0.6666666666666666,0.0,True
34135892,2021,0.2,0.0,0.8,True
34135907,2021,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
34136758,2021,0.4,0.0,0.6,True
34136910,2021,0.8333333333333334,0.0,0.16666666666666666,True
34137164,2021,1.0,0.0,0.0,True
34137476,2021,1.0,0.0,0.0,True
34137596,2021,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
34137798,2021,0.0,0.0,0.0,True
34138521,2021,0.5,0.0,0.5,True
34138816,2021,1.0,0.0,0.0,True
34138941,2021,0.0,0.75,0.25,True
34139016,2021,0.0,0.2857142857142857,0.7142857142857143,True
34139223,2021,1.0,0.0,0.0,True
34139358,2021,0.6666666666666666,0.0,0.3333333333333333,True
34139591,2021,1.0,0.0,0.0,True
34139597,2021,0.5,0.0,0.5,True
34140245,2021,1.0,0.0,0.0,True
34140350,2021,0.16666666666666666,0.6666666666666666,0.16666666666666666,True
34140358,2021,0.0,0.3333333333333333,0.6666666666666666,True
34140396,2021,0.75,0.0,0.25,True
34140459,2021,0.6666666666666666,0.0,0.3333333333333333,True
34140467,2021,0.1,0.3,0.6,True
34140472,2021,0.07142857142857142,0.5714285714285714,0.35714285714285715,True
34141066,2020,0.16666666666666666,0.0,0.8333333333333334,True
34142023,2021,0.0,1.0,0.0,True
34142550,2021,0.16666666666666666,0.0,0.8333333333333334,True
34142658,2021,0.16666666666666666,0.3333333333333333,0.5,True
34143799,2021,0.0,0.0,1.0,True
34143885,2022,0.5,0.0,0.5,True
34144034,2021,1.0,0.0,0.0,True
34144038,2021,0.3333333333333333,0.0,0.6666666666666666,True
34144216,2022,0.8,0.0,0.2,True
34144382,2021,1.0,0.0,0.0,True
34144933,2021,1.0,0.0,0.0,False
34144978,2021,0.25,0.0,0.75,True
34145010,2021,1.0,0.0,0.0,True
34145272,2021,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
34145313,2021,0.14285714285714285,0.0,0.8571428571428571,True
34145719,2021,1.0,0.0,0.0,True
34146516,2021,0.25,0.0,0.75,True
34146888,2021,1.0,0.0,0.0,True
34147437,2021,1.0,0.0,0.0,True
34147469,2021,1.0,0.0,0.0,True
34147585,2022,1.0,0.0,0.0,True
34148545,2021,1.0,0.0,0.0,True
34149696,2021,0.0,0.6666666666666666,0.3333333333333333,True
34151207,2021,0.0,0.3333333333333333,0.6666666666666666,True
34151211,2021,0.0,0.0,1.0,True
34152326,2021,0.0,0.25,0.75,True
34152827,2021,1.0,0.0,0.0,True
34153068,2021,1.0,0.0,0.0,True
34153074,2021,0.0,1.0,0.0,True
34153318,2021,1.0,0.0,0.0,True
34153328,2021,1.0,0.0,0.0,True
34155146,2021,0.0,1.0,0.0,True
34155340,2021,0.16666666666666666,0.3333333333333333,0.5,True
34155405,2021,0.0625,0.3125,0.625,True
34155414,2021,0.5,0.5,0.0,True
34155504,2021,0.3333333333333333,0.0,0.6666666666666666,True
34155954,2022,0.0,0.0,1.0,True
34156261,2021,0.2,0.2,0.6,True
34156301,2021,1.0,0.0,0.0,True
34157104,2021,1.0,0.0,0.0,True
34157127,2021,1.0,0.0,0.0,True
34157301,2021,0.0,0.3333333333333333,0.6666666666666666,True
34157312,2021,1.0,0.0,0.0,True
34157422,2021,0.0,0.5,0.5,True
34157707,2021,0.0,0.0,0.0,True
34157853,2021,1.0,0.0,0.0,True
34157896,2021,1.0,0.0,0.0,True
34158060,2021,1.0,0.0,0.0,True
34158114,2021,0.08333333333333333,0.25,0.6666666666666666,True
34158343,2021,0.1,0.3,0.6,True
34158349,2021,0.25,0.25,0.5,True
34158358,2021,0.25,0.5,0.25,True
34158410,2021,0.6666666666666666,0.0,0.3333333333333333,True
34158481,2021,0.1111111111111111,0.3333333333333333,0.5555555555555556,True
34158594,2021,0.0,0.5,0.5,True
34159326,2021,0.0,0.0,1.0,True
34159328,2021,0.0,0.5,0.5,True
34159329,2021,0.25,0.5,0.25,True
34159332,2021,0.14285714285714285,0.5714285714285714,0.2857142857142857,True
34159370,2021,1.0,0.0,0.0,True
34159373,2021,1.0,0.0,0.0,True
34160068,2021,1.0,0.0,0.0,True
34160571,2021,1.0,0.0,0.0,True
34161137,2021,0.125,0.0,0.875,True
34161770,2021,0.09090909090909091,0.2727272727272727,0.6363636363636364,True
34161786,2022,0.16666666666666666,0.3333333333333333,0.5,True
34161903,2021,0.6666666666666666,0.0,0.3333333333333333,True
34162308,2021,0.14285714285714285,0.0,0.8571428571428571,True
34162381,2021,0.0,1.0,0.0,True
34162655,2021,1.0,0.0,0.0,True
34162668,2021,0.4,0.0,0.6,True
34162683,2021,1.0,0.0,0.0,True
34162742,2021,0.2,0.2,0.6,True
34162751,2021,0.2,0.6,0.2,True
34162842,2021,0.09090909090909091,0.36363636363636365,0.5454545454545454,True
34162872,2021,0.3333333333333333,0.0,0.6666666666666666,True
34162997,2021,0.0,1.0,0.0,True
34163647,2021,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
34163656,2021,0.2,0.0,0.8,True
34163862,2020,0.0,0.0,1.0,True
34164613,2020,1.0,0.0,0.0,True
34165324,2021,1.0,0.0,0.0,True
34165557,2021,0.0,0.0,0.0,True
34165589,2021,0.875,0.0,0.125,True
34165997,2021,0.0,1.0,0.0,True
34166060,2021,0.8888888888888888,0.0,0.1111111111111111,True
34166225,2021,0.2222222222222222,0.1111111111111111,0.6666666666666666,True
34166228,2021,0.5,0.0,0.5,True
34166229,2021,0.625,0.0,0.375,True
34166231,2021,0.8,0.0,0.2,True
34166557,2021,0.0,0.42857142857142855,0.5714285714285714,True
34166614,2021,0.0,0.2727272727272727,0.7272727272727273,True
34166655,2022,1.0,0.0,0.0,True
34167299,2021,0.0,0.0,0.0,True
34167951,2021,0.5,0.0,0.5,True
34168045,2021,1.0,0.0,0.0,True
34169115,2021,0.25,0.25,0.5,True
34169199,2021,1.0,0.0,0.0,True
34170972,2021,1.0,0.0,0.0,True
34171305,2021,0.1111111111111111,0.2222222222222222,0.6666666666666666,True
34171358,2021,0.16666666666666666,0.0,0.8333333333333334,True
34171656,2021,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
34171743,2021,0.6666666666666666,0.0,0.3333333333333333,True
34171765,2021,0.2,0.4,0.4,True
34171797,2021,0.2,0.0,0.8,True
34172013,2021,0.6666666666666666,0.0,0.3333333333333333,True
34172517,2021,1.0,0.0,0.0,True
34172587,2021,0.125,0.375,0.5,True
34172739,2021,0.1111111111111111,0.2222222222222222,0.6666666666666666,True
34172899,2021,0.3333333333333333,0.6666666666666666,0.0,True
34172972,2021,0.5,0.0,0.5,True
34173268,2021,1.0,0.0,0.0,True
34173819,2021,1.0,0.0,0.0,True
34174439,2022,0.0,1.0,0.0,True
34174935,2021,1.0,0.0,0.0,True
34175376,2022,1.0,0.0,0.0,True
34175748,2021,1.0,0.0,0.0,True
34175928,2022,1.0,0.0,0.0,True
34175980,2021,1.0,0.0,0.0,True
34176496,2021,0.3333333333333333,0.0,0.6666666666666666,True
34177929,2021,1.0,0.0,0.0,True
34178558,2021,0.0,0.5,0.5,True
34179020,2021,0.125,0.25,0.625,True
34179644,2021,0.0,0.0,1.0,True
34179783,2021,0.0,1.0,0.0,True
34180036,2021,1.0,0.0,0.0,True
34181465,2021,1.0,0.0,0.0,True
34181735,2021,0.16666666666666666,0.0,0.8333333333333334,True
34181784,2021,0.0,0.0,1.0,True
34182128,2021,0.1111111111111111,0.5555555555555556,0.3333333333333333,True
34182161,2021,0.5,0.0,0.5,True
34182182,2021,1.0,0.0,0.0,True
34183656,2021,0.7,0.0,0.3,True
34183697,2021,0.0,0.5,0.5,True
34183723,2021,1.0,0.0,0.0,True
34183838,2021,0.3333333333333333,0.0,0.6666666666666666,True
34184328,2021,0.0,0.0,1.0,True
34184537,2021,0.125,0.375,0.5,True
34184747,2022,1.0,0.0,0.0,True
34184910,2021,0.0,0.0,0.0,False
34185059,2021,1.0,0.0,0.0,True
34185153,2021,1.0,0.0,0.0,True
34185428,2021,0.2222222222222222,0.3333333333333333,0.4444444444444444,True
34185706,2021,0.14285714285714285,0.42857142857142855,0.42857142857142855,True
34185847,2022,0.5,0.0,0.5,True
34187551,2021,0.2,0.0,0.8,True
34187897,2021,0.0,0.5,0.5,True
34188072,2021,1.0,0.0,0.0,True
34188782,2021,0.0,0.0,1.0,True
34189375,2021,0.5,0.5,0.0,True
